"GridSize","seed","l","alpha","lambda","beta","type","SNorm","SNormTapered","SNormSeparTapered"
10,6,4,1,6,0,"rectangular",36.4818217962866,35.7294939113907,36.0139067734907
10,7,4,1,6,0,"rectangular",35.0774432069928,34.0096090783872,33.8027473241094
10,8,4,1,6,0,"rectangular",37.2379222660922,36.6420588782583,37.1689137678705
10,9,4,1,6,0,"rectangular",37.5845386734611,36.8590329733964,37.9548670328851
10,10,4,1,6,0,"rectangular",35.6415261021129,34.8311769382447,36.5449962599532
10,11,4,1,6,0,"rectangular",34.3385234556379,33.0152113122797,34.075127845971
10,12,4,1,6,0,"rectangular",32.9082602092914,30.9095689930589,33.1427906428713
10,13,4,1,6,0,"rectangular",33.3122078942136,31.4554275886812,33.5276480853442
10,14,4,1,6,0,"rectangular",26.2976293599878,21.3543798258947,16.3749036657781
10,15,4,1,6,0,"rectangular",32.7589722139765,30.748420865121,32.7881797687111
10,16,4,1,6,0,"rectangular",36.4097021668709,35.3782912829195,36.0384921172409
10,17,4,1,6,0,"rectangular",38.5751729113243,38.6441824281742,38.3840515204361
10,18,4,1,6,0,"rectangular",28.6057434345432,25.4835091543404,21.134048591659
10,19,4,1,6,0,"rectangular",38.2160002582002,37.9296125157248,38.6155684093596
10,20,4,1,6,0,"rectangular",31.8080433502798,30.7046748362398,29.6504019385906
10,21,4,1,6,0,"rectangular",32.3744606663558,30.9001121006615,29.6947437994675
10,22,4,1,6,0,"rectangular",26.6543364134765,22.0712640253823,20.0396788787802
10,23,4,1,6,0,"rectangular",36.450262898076,34.8771568316267,36.4103207906043
10,24,4,1,6,0,"rectangular",37.9772794493849,37.6280464913005,38.4515152737555
10,25,4,1,6,0,"rectangular",34.4552390326965,32.4229161733368,33.5336643553332
10,26,4,1,6,0,"rectangular",36.0257181890954,35.1357858897166,36.2132024287247
10,27,4,1,6,0,"rectangular",34.3811102056085,32.6930321317913,32.3138288545787
10,28,4,1,6,0,"rectangular",35.4645665919464,34.0660387105464,35.2156958796739
10,29,4,1,6,0,"rectangular",35.2018746439937,33.7741320882769,34.4990927282981
10,30,4,1,6,0,"rectangular",36.5974669900232,34.4855486135786,34.4873118985759
10,31,4,1,6,0,"rectangular",34.1530740554494,32.739113898898,34.1647195252824
10,32,4,1,6,0,"rectangular",35.8113038731637,34.7847669937929,37.559887249692
10,33,4,1,6,0,"rectangular",36.4776992384393,35.0435093028323,36.5281131286941
10,34,4,1,6,0,"rectangular",35.4526127004854,34.4368909898552,36.3665639623073
10,35,4,1,6,0,"rectangular",37.5752475017151,36.5305522379995,36.1097841954249
10,36,4,1,6,0,"rectangular",36.1341669387235,35.4429320917958,36.002401950955
10,37,4,1,6,0,"rectangular",38.0746090271521,37.7542586288176,38.1040163602415
10,38,4,1,6,0,"rectangular",35.5494688814454,33.6103604691595,35.9640992710899
10,39,4,1,6,0,"rectangular",35.9398902802732,35.3417113171359,37.2926949716855
10,40,4,1,6,0,"rectangular",36.6901475366506,36.185294810764,36.5447404270082
10,41,4,1,6,0,"rectangular",36.2383295553164,35.5222567225719,35.392891848915
10,42,4,1,6,0,"rectangular",38.160371739102,38.1105141635277,37.7630774111682
10,43,4,1,6,0,"rectangular",34.1770592983362,32.3957564827691,34.5374649586194
10,44,4,1,6,0,"rectangular",32.5982196759222,30.4531815927294,30.523659146789
10,45,4,1,6,0,"rectangular",37.5596778679609,37.1083927074088,37.3053307263858
10,46,4,1,6,0,"rectangular",37.1076861459073,36.0944896408721,36.9314435591388
10,47,4,1,6,0,"rectangular",37.7719279239415,36.991633661339,37.9863420705594
10,48,4,1,6,0,"rectangular",25.1596393628229,20.1476517577302,13.9606312336807
10,49,4,1,6,0,"rectangular",32.7290577780227,31.8012078648452,32.1803076243763
10,50,4,1,6,0,"rectangular",37.1065394230333,36.1483727946413,37.4797110884153
10,51,4,1,6,0,"rectangular",36.9735519977537,36.2257581329409,36.1747989075883
10,52,4,1,6,0,"rectangular",34.9463322507701,33.8409820221934,34.3792008030216
10,53,4,1,6,0,"rectangular",34.558352056042,33.1473333266709,34.316362711688
10,54,4,1,6,0,"rectangular",37.9010654475472,37.1417866306277,37.4621367359357
10,55,4,1,6,0,"rectangular",32.8064247740832,30.7011578581053,32.5390997719142
10,56,4,1,6,0,"rectangular",37.9021824943384,37.2939916266452,38.4518180686629
10,57,4,1,6,0,"rectangular",31.9796974989096,29.259261406144,25.6553746040428
10,58,4,1,6,0,"rectangular",36.4724267159883,35.2675144946129,36.7322878179402
10,59,4,1,6,0,"rectangular",34.4015573621625,31.8569047221201,30.1421461027835
10,60,4,1,6,0,"rectangular",36.7807006735254,35.5890025234759,36.6070087207229
10,61,4,1,6,0,"rectangular",33.2099856132132,30.7475255827103,32.6788318771408
10,62,4,1,6,0,"rectangular",34.39948859572,32.5358244619429,33.2527154916423
10,63,4,1,6,0,"rectangular",31.931070620655,28.8898953519525,29.477830841181
10,64,4,1,6,0,"rectangular",30.4337976186164,26.5018483541557,24.5637534633601
10,65,4,1,6,0,"rectangular",36.5158448615044,35.7954891447761,35.7594794952337
10,66,4,1,6,0,"rectangular",38.3060437933781,37.9576646524962,38.4392090976862
10,67,4,1,6,0,"rectangular",36.5872000844762,35.3359030093655,36.5316099814898
10,68,4,1,6,0,"rectangular",38.5150707293528,38.5171860160457,38.678524595599
10,69,4,1,6,0,"rectangular",37.9020706238122,37.401728603845,37.5330185579709
10,70,4,1,6,0,"rectangular",36.7017639596108,36.3153294662785,38.073514213737
10,71,4,1,6,0,"rectangular",37.9127462800508,37.8235327221268,38.3482727573077
10,72,4,1,6,0,"rectangular",36.5917366928282,36.1826235587854,37.620821104901
10,73,4,1,6,0,"rectangular",38.5030149173428,39.1305237192238,38.0501602106488
10,74,4,1,6,0,"rectangular",34.7284095254466,33.4628206769129,32.9629758220497
10,75,4,1,6,0,"rectangular",34.1447164423225,32.2291076980224,33.551307103729
10,76,4,1,6,0,"rectangular",38.8689437124239,38.8114424167223,38.7902989347161
10,77,4,1,6,0,"rectangular",35.8115029928479,34.6239720812902,35.8106746565272
10,78,4,1,6,0,"rectangular",36.0248689037602,34.8602563773424,35.4797847851429
10,79,4,1,6,0,"rectangular",37.0308688962643,35.5182028416978,36.1190070136717
10,80,4,1,6,0,"rectangular",37.8180667085404,37.4884254429106,38.5391770375697
10,81,4,1,6,0,"rectangular",37.1863711029072,36.6519953595095,37.9067731514125
10,82,4,1,6,0,"rectangular",38.3770042740706,38.2197659874287,38.0325563064199
10,83,4,1,6,0,"rectangular",37.8876756420763,37.1683160592581,36.8383990008751
10,84,4,1,6,0,"rectangular",35.3172519702394,34.2904864768281,35.1637406939317
10,85,4,1,6,0,"rectangular",37.0192617633378,35.8793612381254,35.8126446965476
10,86,4,1,6,0,"rectangular",36.035131528643,35.1692646132566,37.3792114873928
10,87,4,1,6,0,"rectangular",27.0417818828827,22.720098760221,17.866669816853
10,88,4,1,6,0,"rectangular",28.1375953830734,25.5791130411874,21.2376711155007
10,89,4,1,6,0,"rectangular",31.9903739695997,30.9938698601222,28.6342300698017
10,90,4,1,6,0,"rectangular",37.254634811144,36.6941844079505,37.462919788944
10,91,4,1,6,0,"rectangular",31.6951240954158,28.9745013703227,26.7832575326451
10,92,4,1,6,0,"rectangular",36.5875347612477,35.3870961223425,36.4030563149775
10,93,4,1,6,0,"rectangular",36.8164844994807,35.5284929109531,35.8559311385024
10,94,4,1,6,0,"rectangular",34.0421037428676,32.5143437281316,32.6004791713218
10,95,4,1,6,0,"rectangular",33.5081205390497,32.3363972989551,30.5214179646251
10,96,4,1,6,0,"rectangular",29.0517735589574,26.8379119087935,22.8679116305957
10,97,4,1,6,0,"rectangular",29.5792076808678,26.875464550411,25.5596513399006
10,98,4,1,6,0,"rectangular",37.257680769381,36.3287666855067,37.1412460345986
10,99,4,1,6,0,"rectangular",38.5395175138103,38.3580920158294,38.2488113851701
10,100,4,1,6,0,"rectangular",38.8838742122806,38.9391947532244,38.9322640853759
20,1,4,1,2,0,"rectangular",11.7532237727807,8.15933484651488,9.33057800308432
20,2,4,1,2,0,"rectangular",8.97381422294416,6.7140674344913,2.51279463424155
20,3,4,1,2,0,"rectangular",12.3771124790549,10.1421502880392,10.2921167916493
20,4,4,1,2,0,"rectangular",13.4289686359559,6.46972546469946,6.82974622276235
20,5,4,1,2,0,"rectangular",8.59277248158162,5.72997965525963,4.59493517302418
20,6,4,1,2,0,"rectangular",10.79409722885,7.11666499823275,4.77224083782833
20,7,4,1,2,0,"rectangular",15.6579546465339,5.1375842042535,3.8092534914836
20,8,4,1,2,0,"rectangular",13.4582807885439,8.91134009248183,4.93376842019994
20,9,4,1,2,0,"rectangular",12.5500081472892,11.0519513286733,9.49077748849395
20,10,4,1,2,0,"rectangular",11.1085140736833,8.02524160828253,8.90846974935103
20,11,4,1,2,0,"rectangular",8.2588789499778,4.91462940101425,6.96077104612058
20,12,4,1,2,0,"rectangular",7.06956504807749,3.9670195126711,7.27715495997786
20,13,4,1,2,0,"rectangular",10.2833974863388,5.57897428474101,6.37002203039166
20,14,4,1,2,0,"rectangular",23.9172092147586,3.94295038406193,2.6520363355892
20,15,4,1,2,0,"rectangular",6.84166522329978,5.29202239150317,6.51588578097054
20,16,4,1,2,0,"rectangular",11.3912362889213,6.59642817978781,6.67367125522419
20,17,4,1,2,0,"rectangular",13.6556331804838,9.89664206860466,8.08318258805761
20,18,4,1,2,0,"rectangular",19.6155787995403,6.34189049957939,4.4805765143016
20,19,4,1,2,0,"rectangular",13.5352115027051,12.5013569022072,9.73055945196377
20,20,4,1,2,0,"rectangular",8.86682468142388,1.9744570688617,1.93189052873237
20,21,4,1,2,0,"rectangular",13.4550187960975,5.1630165434018,2.62258735220404
20,22,4,1,2,0,"rectangular",18.5889541927837,2.74706319310528,1.60660408612921
20,23,4,1,2,0,"rectangular",11.4652715017346,6.15508969916128,7.24159134320201
20,24,4,1,2,0,"rectangular",13.8219124013805,11.8585851458504,10.2127166689562
20,25,4,1,2,0,"rectangular",9.17139059708751,5.36980686644114,5.31149770220032
20,26,4,1,2,0,"rectangular",9.91884779019282,8.37696120915666,5.97128529447918
20,27,4,1,2,0,"rectangular",9.2793183828732,4.45575820247972,2.32161476159266
20,28,4,1,2,0,"rectangular",8.69301005387044,4.24378144026164,3.11286956987274
20,29,4,1,2,0,"rectangular",12.7460573868987,2.49770880130237,1.92907496417491
20,30,4,1,2,0,"rectangular",11.9864767385986,7.04886433778307,5.30336941329006
20,31,4,1,2,0,"rectangular",8.62043313215594,6.6595377582562,6.73082583054742
20,32,4,1,2,0,"rectangular",10.0337403835372,10.3439463954835,11.1708959890618
20,33,4,1,2,0,"rectangular",9.8416919224142,7.45038750508994,6.53975430813789
20,34,4,1,2,0,"rectangular",10.1340687883719,9.68179196935106,9.04404593595579
20,35,4,1,2,0,"rectangular",10.8710025096568,3.88408273886382,2.8361378552525
20,36,4,1,2,0,"rectangular",10.2120763342414,7.24746593510833,7.47897262195719
20,37,4,1,2,0,"rectangular",12.5434657216093,9.18043925217828,8.67141968154551
20,38,4,1,2,0,"rectangular",10.8818921248832,8.0238493165637,9.16052981379049
20,39,4,1,2,0,"rectangular",10.7935924993075,10.2618446999413,9.84640887687084
20,40,4,1,2,0,"rectangular",11.1806943312384,6.78032838468037,5.6357997394657
20,41,4,1,2,0,"rectangular",12.3438147127381,5.53332310061479,4.00054666798469
20,42,4,1,2,0,"rectangular",12.6859755270085,8.31225463912732,4.52802947350532
20,43,4,1,2,0,"rectangular",9.22245037919389,6.00435183559066,5.93134509788137
20,44,4,1,2,0,"rectangular",9.71015105099361,3.47602846746267,3.21725538089277
20,45,4,1,2,0,"rectangular",13.1789532977599,9.77665881657254,5.531218529331
20,46,4,1,2,0,"rectangular",10.5119728138895,7.58495999192547,6.42405157637524
20,47,4,1,2,0,"rectangular",10.0188614125824,8.15246991454085,7.153532219909
20,48,4,1,2,0,"rectangular",23.283102299711,7.58992590169264,9.4936640601949
20,49,4,1,2,0,"rectangular",18.183280606873,5.59097516717687,4.70789863377485
20,50,4,1,2,0,"rectangular",11.8830923980399,8.83795321881037,8.81569443798001
20,51,4,1,2,0,"rectangular",11.6556092668547,4.38630946136422,3.10129409180374
20,52,4,1,2,0,"rectangular",12.911182985462,2.64172401355762,4.75354604018158
20,53,4,1,2,0,"rectangular",9.90102819576238,4.41958837889599,4.64565753396815
20,54,4,1,2,0,"rectangular",9.81107819742118,4.62864440177867,2.15611182916976
20,55,4,1,2,0,"rectangular",7.7586625966808,5.22369174492667,6.41640744719811
20,56,4,1,2,0,"rectangular",13.06396796724,10.5877818229788,10.9591332780784
20,57,4,1,2,0,"rectangular",14.3193332420578,6.53089159245705,12.3752900944633
20,58,4,1,2,0,"rectangular",10.1800316298274,7.4378811596714,7.62456985035667
20,59,4,1,2,0,"rectangular",10.1891168578494,2.53534064203479,4.93490946788247
20,60,4,1,2,0,"rectangular",10.3285515706366,5.1612624146385,5.69437188708423
20,61,4,1,2,0,"rectangular",9.27302941823567,5.44127214993237,4.97315115334992
20,62,4,1,2,0,"rectangular",8.62792024637421,4.50252468002319,2.22664254703027
20,63,4,1,2,0,"rectangular",13.8174465420184,2.75724746869979,2.44829529302441
20,64,4,1,2,0,"rectangular",14.0387060167325,3.60753925632097,1.7018792349279
20,65,4,1,2,0,"rectangular",15.7043010575063,6.9208238652252,5.16688666194231
20,66,4,1,2,0,"rectangular",11.4240942156211,9.11132990782573,9.67455589562952
20,67,4,1,2,0,"rectangular",11.7906386400672,7.40552655611032,5.63212051255956
20,68,4,1,2,0,"rectangular",12.7805843299754,11.1451214981809,9.97831358514648
20,69,4,1,2,0,"rectangular",12.9610120884991,8.54946303328116,7.27913875856937
20,70,4,1,2,0,"rectangular",12.5639380808439,9.77111995286094,11.057506818222
20,71,4,1,2,0,"rectangular",12.8262190395005,10.6015753218512,9.41817869567596
20,72,4,1,2,0,"rectangular",11.8101926541922,9.37069833535731,8.17087868063717
20,73,4,1,2,0,"rectangular",16.2415305531453,6.66049775883485,4.30140228034197
20,74,4,1,2,0,"rectangular",11.1876873364908,3.51021815802829,3.87262341830639
20,75,4,1,2,0,"rectangular",10.2001382671697,5.32472787264474,5.91122217049772
20,76,4,1,2,0,"rectangular",13.6515055062723,12.0656700021599,11.9139919221058
20,77,4,1,2,0,"rectangular",11.2946915933711,5.46824757237608,5.39368877599076
20,78,4,1,2,0,"rectangular",14.4467440193091,7.53024023711279,5.76107731954742
20,79,4,1,2,0,"rectangular",23.6584719850909,5.40432769616376,5.62550566930302
20,80,4,1,2,0,"rectangular",13.4654279553789,13.9680835441353,9.01177597296493
20,81,4,1,2,0,"rectangular",12.0298218754405,10.8148883023245,10.399491144001
20,82,4,1,2,0,"rectangular",11.6532529218953,9.01911382118575,8.14892954648985
20,83,4,1,2,0,"rectangular",13.7908478385727,9.1172469788978,7.03157987647624
20,84,4,1,2,0,"rectangular",12.4105629381509,5.20821788846353,7.58758596069475
20,85,4,1,2,0,"rectangular",10.2821349395195,4.08237244431163,2.15589572175342
20,86,4,1,2,0,"rectangular",11.1231155455047,9.55789183183184,10.0352658423675
20,87,4,1,2,0,"rectangular",16.2207571724407,3.68413083106002,2.49400778895578
20,88,4,1,2,0,"rectangular",12.7417710539847,3.94861055972402,2.21478768797193
20,89,4,1,2,0,"rectangular",8.3529575534734,4.18215331204697,3.45524676162206
20,90,4,1,2,0,"rectangular",10.2087664896999,8.04077663921855,8.31672405193433
20,91,4,1,2,0,"rectangular",19.0705234676178,3.14392320356639,5.85823768506826
20,92,4,1,2,0,"rectangular",9.91387874164945,6.15593037005806,5.71803543198839
20,93,4,1,2,0,"rectangular",15.0213255951655,4.10059915322057,4.49026715974054
20,94,4,1,2,0,"rectangular",10.4849549617579,3.01009454461154,1.47148925261096
20,95,4,1,2,0,"rectangular",15.0414527339503,5.48613719541597,4.79357449931102
20,96,4,1,2,0,"rectangular",18.2703142834805,5.64489176109904,5.65083714414452
20,97,4,1,2,0,"rectangular",11.7751559450957,2.31852119450614,2.2355972279612
20,98,4,1,2,0,"rectangular",11.3674001351363,7.1884545531404,7.25546748563765
20,99,4,1,2,0,"rectangular",15.80309136035,11.2667301911302,8.85106776844435
20,100,4,1,2,0,"rectangular",13.6807117031441,12.5651988458019,11.7194785755905
20,1,4,1,4,0,"rectangular",38.8744891102759,32.4663260126029,36.342481918618
20,2,4,1,4,0,"rectangular",32.4734763946459,28.8004112922641,25.4105497484251
20,3,4,1,4,0,"rectangular",40.1840792864998,38.512885247023,39.9751261408177
20,4,4,1,4,0,"rectangular",37.5200210749047,30.244341116688,32.2062778693882
20,5,4,1,4,0,"rectangular",28.9677868303216,25.636719799113,26.5309302637772
20,6,4,1,4,0,"rectangular",36.4096622904608,31.5071172536387,31.1744580853147
20,7,4,1,4,0,"rectangular",27.9894792587271,24.2974525916432,19.2215109736356
20,8,4,1,4,0,"rectangular",38.3724213054195,33.7934759290882,32.5188668295285
20,9,4,1,4,0,"rectangular",40.2010658676705,37.7921107023832,38.4585037919631
20,10,4,1,4,0,"rectangular",36.9842516465385,33.294205104215,35.5317140250994
20,11,4,1,4,0,"rectangular",31.947827704995,26.9023646974082,30.966853660175
20,12,4,1,4,0,"rectangular",26.8949637143707,24.3034512193145,26.0091299022353
20,13,4,1,4,0,"rectangular",28.8731609211508,28.1824110700215,30.3572700682582
20,14,4,1,4,0,"rectangular",45.0353764896411,10.4197342150433,13.8910431696194
20,15,4,1,4,0,"rectangular",27.5615171561958,24.2552717288658,26.4634405897091
20,16,4,1,4,0,"rectangular",37.1636160934632,29.621160194108,31.3570658441073
20,17,4,1,4,0,"rectangular",42.7003075093369,37.5259332120886,37.4427249892933
20,18,4,1,4,0,"rectangular",42.4614281257111,13.7743897851703,13.4296203246854
20,19,4,1,4,0,"rectangular",42.150091208477,39.9501913955932,40.6272513265721
20,20,4,1,4,0,"rectangular",27.5038422899127,18.6489349775295,18.4840443841651
20,21,4,1,4,0,"rectangular",27.1959996201533,19.5618879273963,14.6698940271387
20,22,4,1,4,0,"rectangular",33.574830778021,11.7376459177661,11.5077411049528
20,23,4,1,4,0,"rectangular",34.3775855090765,29.0096904372325,32.0092444637888
20,24,4,1,4,0,"rectangular",40.4456674124833,39.8338313643458,40.1823993097
20,25,4,1,4,0,"rectangular",31.8292770587323,28.1440615978338,28.8874812961682
20,26,4,1,4,0,"rectangular",34.6528427955133,33.2671724203402,32.8041179524671
20,27,4,1,4,0,"rectangular",32.704990995063,27.4516735528594,24.6521114496303
20,28,4,1,4,0,"rectangular",31.6261506988935,25.9074613818606,26.853174774067
20,29,4,1,4,0,"rectangular",29.6620961573032,22.7870336101122,19.3396719148324
20,30,4,1,4,0,"rectangular",38.4556562294748,32.4866980948776,31.2312080144473
20,31,4,1,4,0,"rectangular",28.7911621908545,28.5016955725547,30.1397416770337
20,32,4,1,4,0,"rectangular",34.9652230194655,36.2329098750857,39.6575535652767
20,33,4,1,4,0,"rectangular",37.47844830401,29.9733871161225,33.05194447676
20,34,4,1,4,0,"rectangular",34.0433038917564,35.0216626944193,35.6797050107706
20,35,4,1,4,0,"rectangular",38.3175979840156,23.57467516264,18.7542021375317
20,36,4,1,4,0,"rectangular",34.6021112218213,29.4247176769616,31.8885186389949
20,37,4,1,4,0,"rectangular",41.5544528852338,38.7973399741994,37.6111597022661
20,38,4,1,4,0,"rectangular",35.7859901270463,30.3959846970126,33.8135022325742
20,39,4,1,4,0,"rectangular",35.5942242125684,35.3144928900927,37.3979495620434
20,40,4,1,4,0,"rectangular",37.0543045832023,30.052579564074,30.2151839176052
20,41,4,1,4,0,"rectangular",38.156863148936,28.5245149765798,27.3088783250401
20,42,4,1,4,0,"rectangular",39.9060460576669,35.5415696385492,31.6178310690134
20,43,4,1,4,0,"rectangular",33.7192287456912,29.9350146486121,30.3977596373055
20,44,4,1,4,0,"rectangular",29.700113631868,22.5274329998072,17.2993623720593
20,45,4,1,4,0,"rectangular",39.6700145584446,34.9964026482483,34.1387246773439
20,46,4,1,4,0,"rectangular",38.7157370786572,33.9711795415929,33.8225849813748
20,47,4,1,4,0,"rectangular",36.5043818436722,33.6091511563448,34.8382780137829
20,48,4,1,4,0,"rectangular",37.5194777503531,15.419221374956,27.0674809926823
20,49,4,1,4,0,"rectangular",30.9525094287178,25.4221932809581,22.7554365605385
20,50,4,1,4,0,"rectangular",39.3405039592218,34.6193664492281,35.329847487743
20,51,4,1,4,0,"rectangular",37.2208130545052,28.5254196791314,26.9529113170646
20,52,4,1,4,0,"rectangular",29.4468685219235,23.7097368828416,24.4887408970224
20,53,4,1,4,0,"rectangular",30.0598084035237,26.4046714969556,28.0098200536988
20,54,4,1,4,0,"rectangular",35.6998347779047,25.6648179855722,23.555057348151
20,55,4,1,4,0,"rectangular",30.6024250679024,26.3848048422614,28.5005352435189
20,56,4,1,4,0,"rectangular",40.0796527863004,36.4402667036184,39.4357680459144
20,57,4,1,4,0,"rectangular",28.8052008235273,14.8079549129531,21.1925564475301
20,58,4,1,4,0,"rectangular",37.8393356360379,31.4784702560544,33.373289185433
20,59,4,1,4,0,"rectangular",34.7063860263379,25.4247015342828,26.9462320962792
20,60,4,1,4,0,"rectangular",37.8250298784692,28.9056331425365,31.1967886744059
20,61,4,1,4,0,"rectangular",29.594035848737,27.3891715676888,27.912141785376
20,62,4,1,4,0,"rectangular",29.8747459998314,25.6486958265666,23.6390744236978
20,63,4,1,4,0,"rectangular",21.9938969861565,18.771154972745,18.4074196596851
20,64,4,1,4,0,"rectangular",19.2585780128011,20.916773251191,17.9600906071327
20,65,4,1,4,0,"rectangular",36.5198957038164,26.8621617715986,22.7385143510821
20,66,4,1,4,0,"rectangular",40.5936722130107,37.0531188925387,39.0433789177459
20,67,4,1,4,0,"rectangular",36.5152467676359,31.7316031702458,31.6154320413258
20,68,4,1,4,0,"rectangular",41.489484293295,40.1076060103541,40.1585099649313
20,69,4,1,4,0,"rectangular",40.8119687631462,32.6446008099667,34.5053435674027
20,70,4,1,4,0,"rectangular",35.7000393694383,35.2478422663877,38.2904076674267
20,71,4,1,4,0,"rectangular",41.4291727089,37.0867276635403,37.4964185858522
20,72,4,1,4,0,"rectangular",37.1068206552751,34.047027217184,35.6362268991401
20,73,4,1,4,0,"rectangular",42.5368552832969,32.8744757618477,31.3134565065439
20,74,4,1,4,0,"rectangular",31.2752635737739,23.6321810007872,24.7362294285755
20,75,4,1,4,0,"rectangular",34.2981252919403,26.2232167153903,29.6639415418924
20,76,4,1,4,0,"rectangular",43.1116149169699,40.3460846346089,41.5617179851693
20,77,4,1,4,0,"rectangular",34.4953547031303,31.8647243838974,28.9220533427816
20,78,4,1,4,0,"rectangular",36.4633155190405,32.9603121775785,31.9319955291379
20,79,4,1,4,0,"rectangular",35.3611566829177,21.5823638764244,15.5006737795292
20,80,4,1,4,0,"rectangular",40.8282092621653,40.5586006593442,40.192554172414
20,81,4,1,4,0,"rectangular",37.5708821791826,39.6713497042535,39.7153432128659
20,82,4,1,4,0,"rectangular",41.5518134229749,35.0255544139104,36.1202580107281
20,83,4,1,4,0,"rectangular",42.6389158847686,37.3023754922297,36.2782712868591
20,84,4,1,4,0,"rectangular",34.1600363430526,29.6373275763621,31.9143608584178
20,85,4,1,4,0,"rectangular",39.4965962422007,25.8748910650724,23.8358650781291
20,86,4,1,4,0,"rectangular",36.4961835839214,33.4278308551886,36.8186451106252
20,87,4,1,4,0,"rectangular",28.3841854868624,11.6342939608433,12.1137799713602
20,88,4,1,4,0,"rectangular",35.7670280368538,11.9323251784147,11.5626353610205
20,89,4,1,4,0,"rectangular",28.4683151981266,19.8907518351883,16.6122381116699
20,90,4,1,4,0,"rectangular",39.6741579357889,33.8706858786329,34.649650203414
20,91,4,1,4,0,"rectangular",42.8248822667279,13.5425447219578,13.7559506646632
20,92,4,1,4,0,"rectangular",35.2043846055718,29.2223666336108,29.8817226889645
20,93,4,1,4,0,"rectangular",35.8411226938186,28.3146242605397,29.5335086298478
20,94,4,1,4,0,"rectangular",28.1574849480476,25.8305574066875,24.3855015795402
20,95,4,1,4,0,"rectangular",30.36096233167,22.8795441331809,16.9266407019546
20,96,4,1,4,0,"rectangular",39.2619751208386,14.2195411294882,16.1381345433584
20,97,4,1,4,0,"rectangular",19.8491391020011,17.1825274181116,17.2171099844463
20,98,4,1,4,0,"rectangular",37.0428648116409,32.1179936609703,33.417394059134
20,99,4,1,4,0,"rectangular",41.9326565272841,35.4756863652194,36.5361105121327
20,100,4,1,4,0,"rectangular",42.7567089403265,40.5877290402299,41.7296238918406
20,1,4,1,6,0,"rectangular",68.6853545272701,63.4082499161689,67.7435010225084
20,2,4,1,6,0,"rectangular",59.276928108395,58.5837383092918,57.9943334695078
20,3,4,1,6,0,"rectangular",74.0460289486907,69.7978578787004,72.8006388251202
20,4,4,1,6,0,"rectangular",67.1420202418132,59.5596907481621,63.4272024007951
20,5,4,1,6,0,"rectangular",55.1088266697473,51.9371843747555,53.8231822261589
20,6,4,1,6,0,"rectangular",65.9985164626013,62.8346029086685,63.7358807837344
20,7,4,1,6,0,"rectangular",64.4088034359387,59.0215441425393,62.1695057664443
20,8,4,1,6,0,"rectangular",70.0649058240394,62.6007468205077,64.6826642032488
20,9,4,1,6,0,"rectangular",71.1631748702494,67.2667943841967,69.6048824284828
20,10,4,1,6,0,"rectangular",65.0852888513074,62.5288841977514,66.7787575434754
20,11,4,1,6,0,"rectangular",58.8722138865467,54.3075571973555,58.7786176904051
20,12,4,1,6,0,"rectangular",54.0508928854789,50.7753910494201,53.8080001378049
20,13,4,1,6,0,"rectangular",58.2352879591557,54.2930933914905,58.6872673734302
20,14,4,1,6,0,"rectangular",54.9944978756656,31.658510609172,23.5045471586513
20,15,4,1,6,0,"rectangular",54.6057109612601,54.1232519236174,58.5096558410426
20,16,4,1,6,0,"rectangular",66.9273205179097,61.4905751576126,64.0975813810552
20,17,4,1,6,0,"rectangular",73.8088078888892,70.9019367475036,71.9649260092623
20,18,4,1,6,0,"rectangular",41.6895931572522,42.4390852336265,31.9864089916441
20,19,4,1,6,0,"rectangular",73.101783606964,71.0054394983069,72.5584508966159
20,20,4,1,6,0,"rectangular",51.286916633653,49.6041647285925,46.7726100605037
20,21,4,1,6,0,"rectangular",53.2861987039386,46.3711542735182,40.7989015507592
20,22,4,1,6,0,"rectangular",40.1062812062574,38.4751149361155,32.1672855598863
20,23,4,1,6,0,"rectangular",65.6798209822023,58.3697076717868,62.8839983037804
20,24,4,1,6,0,"rectangular",72.3780022936291,70.4771874871493,72.6049020897161
20,25,4,1,6,0,"rectangular",61.5578349130576,58.7469594641363,58.7989887092057
20,26,4,1,6,0,"rectangular",65.2158397944155,65.2329061364214,68.1498766073116
20,27,4,1,6,0,"rectangular",59.7248248975538,56.6533297375052,54.9897990841513
20,28,4,1,6,0,"rectangular",61.2763735831366,60.0733708085565,62.0268216407804
20,29,4,1,6,0,"rectangular",63.6233361997132,58.0496311352173,60.2081942422945
20,30,4,1,6,0,"rectangular",68.0603325887432,56.4856525328043,57.2381454974356
20,31,4,1,6,0,"rectangular",60.3165105517936,54.6403563155836,59.4459694903966
20,32,4,1,6,0,"rectangular",64.8846503569791,66.0371579755118,71.3667214606783
20,33,4,1,6,0,"rectangular",68.1316650331474,61.011099923094,65.2676989075959
20,34,4,1,6,0,"rectangular",64.4295463604368,64.3858471569234,68.1495066436423
20,35,4,1,6,0,"rectangular",70.0450280482575,56.5448575943292,54.999284365346
20,36,4,1,6,0,"rectangular",64.1938155319262,61.46939589838,64.9825600089471
20,37,4,1,6,0,"rectangular",73.1242943404891,71.8251277057836,71.1614451219255
20,38,4,1,6,0,"rectangular",64.3877441433278,58.5415750738784,63.2656165090302
20,39,4,1,6,0,"rectangular",65.2777090801352,66.2662963575648,70.3351849872933
