"GridSize","seed","l","alpha","lambda","beta","type","c","SNorm","SNormTapered","SNormSeparTapered"
20,32,3,1,6,1,"trapezoid",2,7.70911409526498,6.73979730788571,9.04151966331214
20,33,3,1,6,1,"trapezoid",2,9.3190083775201,8.00587269213414,9.39271471642971
20,34,3,1,6,1,"trapezoid",2,8.9023734723019,7.5291657997864,9.32591294110912
20,35,3,1,6,1,"trapezoid",2,12.0327823598383,6.03073386110905,7.43005589921023
20,36,3,1,6,1,"trapezoid",2,5.7474252076316,5.29038754238122,8.77430622256902
20,37,3,1,6,1,"trapezoid",2,9.16327193785475,6.52094870271907,8.69788422250689
20,38,3,1,6,1,"trapezoid",2,9.47048603917677,7.03163251643605,9.27814018603799
20,39,3,1,6,1,"trapezoid",2,7.03327567251213,6.8673081757219,9.32372516657796
20,40,3,1,6,1,"trapezoid",2,8.69020873637595,6.34012424997753,8.08254201406972
20,41,3,1,6,1,"trapezoid",2,8.19892659177754,5.63189369330525,7.41040791764217
20,42,3,1,6,1,"trapezoid",2,12.0336192624059,5.88319993158874,8.36879337997522
20,43,3,1,6,1,"trapezoid",2,6.95263134797432,3.85961171398169,7.61179382498455
20,44,3,1,6,1,"trapezoid",2,7.40710997492585,3.31872262042253,7.10336564506414
20,45,3,1,6,1,"trapezoid",2,16.5386382871657,7.77160022408732,10.0117277294404
20,46,3,1,6,1,"trapezoid",2,4.48162264987135,4.37177863116743,7.31082319353651
20,47,3,1,6,1,"trapezoid",2,7.67917192600992,5.22717895465222,8.21165166165031
20,48,3,1,6,1,"trapezoid",2,21.888204527603,6.2765587165869,4.86028148958899
20,49,3,1,6,1,"trapezoid",2,9.03144030835243,5.20443617406784,8.42310122375673
20,50,3,1,6,1,"trapezoid",2,9.18870181812759,6.79002722215388,8.97093746165509
20,51,3,1,6,1,"trapezoid",2,10.0737995455056,4.92953356693322,7.87643787002423
20,52,3,1,6,1,"trapezoid",2,12.2283631036575,7.49832480857165,8.87401759529209
20,53,3,1,6,1,"trapezoid",2,5.2481653198287,4.36150918796611,8.04107254592735
20,54,3,1,6,1,"trapezoid",2,11.1802046476668,3.47134150169495,7.45995021997641
20,55,3,1,6,1,"trapezoid",2,6.01274956136536,3.29650714016087,7.50707401027052
20,56,3,1,6,1,"trapezoid",2,8.23119453966449,8.33988081657038,9.79030478829336
20,57,3,1,6,1,"trapezoid",2,18.5106726489388,6.63583096231473,6.46260513412105
20,58,3,1,6,1,"trapezoid",2,10.1000258953122,7.19927777283601,8.25305072554538
20,59,3,1,6,1,"trapezoid",2,9.66289107489707,2.6287474018165,6.498406325565
20,60,3,1,6,1,"trapezoid",2,7.48694981710433,6.45325651833714,9.05221886987733
20,61,3,1,6,1,"trapezoid",2,7.39490955286628,5.64649517039508,9.07099013261058
20,62,3,1,6,1,"trapezoid",2,17.6939061954686,7.23399833346629,8.67564842851312
20,63,3,1,6,1,"trapezoid",2,7.01665390316866,3.9719179206441,8.02729357274222
20,64,3,1,6,1,"trapezoid",2,12.5505461958488,4.63161016760884,5.64667545350702
20,65,3,1,6,1,"trapezoid",2,11.7943153126648,3.54523278972043,6.70156668202265
20,66,3,1,6,1,"trapezoid",2,8.18199583514048,6.57633756251302,9.24002595329635
20,67,3,1,6,1,"trapezoid",2,8.27312823215579,4.71396742422216,8.43317292764424
20,68,3,1,6,1,"trapezoid",2,7.05194018849547,4.83195812637223,7.77587729692245
20,69,3,1,6,1,"trapezoid",2,8.36194929255739,4.14895674883083,7.29730430053103
20,70,3,1,6,1,"trapezoid",2,9.47725108568981,7.83202298702158,9.50518553786065
20,71,3,1,6,1,"trapezoid",2,9.35057076729613,7.33606349609221,9.6959034446002
20,72,3,1,6,1,"trapezoid",2,6.70490679802608,5.42382570628348,8.37246758877393
20,73,3,1,6,1,"trapezoid",2,9.12439488867885,7.24624250267429,9.34345036200156
20,74,3,1,6,1,"trapezoid",2,12.1382735674761,3.44214104969071,6.57046318287899
20,75,3,1,6,1,"trapezoid",2,8.642713183418,6.29935954810942,8.83244881191447
20,76,3,1,6,1,"trapezoid",2,7.61724422126071,7.1542851912006,9.42292472580108
20,77,3,1,6,1,"trapezoid",2,8.35869985802576,5.30536916012754,8.04875811883817
20,78,3,1,6,1,"trapezoid",2,9.54295576124854,6.77466120575246,8.77709606277282
20,79,3,1,6,1,"trapezoid",2,16.1920835488015,6.40806468143804,8.69838158623232
20,80,3,1,6,1,"trapezoid",2,8.6940902714811,8.46629028284737,9.74167553359836
20,81,3,1,6,1,"trapezoid",2,7.64385484890712,6.14599337669388,9.41285294970073
20,82,3,1,6,1,"trapezoid",2,9.41364829733657,5.75370431255079,8.08213457568805
20,83,3,1,6,1,"trapezoid",2,5.4000323285511,3.23948664043053,7.38381318545436
20,84,3,1,6,1,"trapezoid",2,7.02968720716857,4.13272371424285,8.320969841523
20,85,3,1,6,1,"trapezoid",2,13.4997702875406,4.41197791958177,7.69311787702175
20,86,3,1,6,1,"trapezoid",2,7.21503362966,6.48309515942912,9.20814192989647
20,87,3,1,6,1,"trapezoid",2,9.40028063641313,3.20911273670182,6.32116729733688
20,88,3,1,6,1,"trapezoid",2,15.8047841206246,5.26785975906523,7.41324393555418
20,89,3,1,6,1,"trapezoid",2,11.7892389146628,3.97304146959925,6.86926450853271
20,90,3,1,6,1,"trapezoid",2,6.75899528197798,5.72372245665002,7.8076537798597
20,91,3,1,6,1,"trapezoid",2,17.4559849749032,6.92401572723968,8.07403897881807
20,92,3,1,6,1,"trapezoid",2,7.65957577159437,5.2139540242515,8.60300151389969
20,93,3,1,6,1,"trapezoid",2,8.8818759892897,4.01168344786196,6.96210662843923
20,94,3,1,6,1,"trapezoid",2,17.9117612456787,5.04614846325182,5.73086777525762
20,95,3,1,6,1,"trapezoid",2,10.1937844260649,4.56776602516664,7.16132532141291
20,96,3,1,6,1,"trapezoid",2,15.8845743334014,4.97079402996526,4.57777789810206
20,97,3,1,6,1,"trapezoid",2,12.1719470600247,3.90634975099527,5.54457948916477
20,98,3,1,6,1,"trapezoid",2,5.28528139435106,4.31023884516994,7.52963610366003
20,99,3,1,6,1,"trapezoid",2,7.88714991644402,5.25988239707931,7.92153700629256
20,100,3,1,6,1,"trapezoid",2,9.4521730858779,8.87300865222263,9.78766238976502
20,1,3,1,8,1,"trapezoid",2,11.6306843752793,8.91968068719253,11.66415343691
20,2,3,1,8,1,"trapezoid",2,10.5493290665553,6.84240877129183,10.0768292040691
20,3,3,1,8,1,"trapezoid",2,9.25999966576827,8.27271134353535,11.7696571211239
20,4,3,1,8,1,"trapezoid",2,8.95129421265485,7.33587943434779,11.263717104306
20,5,3,1,8,1,"trapezoid",2,9.04665590714215,8.13144573066804,11.4144130752629
20,6,3,1,8,1,"trapezoid",2,8.95776045717852,5.89903595203296,9.80552699456696
20,7,3,1,8,1,"trapezoid",2,12.0000575703125,6.85715135940959,10.7967189853417
20,8,3,1,8,1,"trapezoid",2,9.12390388591657,8.27005189379794,11.1612988020726
20,9,3,1,8,1,"trapezoid",2,10.4010164945798,7.45764402667896,11.1867540437593
20,10,3,1,8,1,"trapezoid",2,11.1853217719961,10.1277071265858,12.1678318641145
20,11,3,1,8,1,"trapezoid",2,11.1664881721527,9.22723470111573,11.791098231865
20,12,3,1,8,1,"trapezoid",2,7.81745839122578,7.4320070321271,11.4914338347883
20,13,3,1,8,1,"trapezoid",2,10.9533683219817,8.72716790806288,11.3643255460827
20,14,3,1,8,1,"trapezoid",2,15.5253305949742,4.37890521922751,8.26155465972197
20,15,3,1,8,1,"trapezoid",2,9.15439109467232,7.68440361651661,10.6311958377544
20,16,3,1,8,1,"trapezoid",2,10.4539203776159,7.49908662055259,11.0919295212623
20,17,3,1,8,1,"trapezoid",2,7.45298178473602,6.91213208283763,10.5978006580319
20,18,3,1,8,1,"trapezoid",2,15.0518210950922,7.50713977733477,6.73467227054271
20,19,3,1,8,1,"trapezoid",2,9.52775636953656,8.06697754568605,11.0963471082327
20,20,3,1,8,1,"trapezoid",2,17.1088028680027,7.20938213234091,9.73694645864014
20,21,3,1,8,1,"trapezoid",2,10.0176111994999,7.08965937736331,11.0641910019528
20,22,3,1,8,1,"trapezoid",2,15.9834314695963,3.81014209854082,8.18395285235573
20,23,3,1,8,1,"trapezoid",2,7.1058741751527,7.37610049928836,11.1049826263546
20,24,3,1,8,1,"trapezoid",2,14.9053741202154,9.10905400556701,12.2116812086513
20,25,3,1,8,1,"trapezoid",2,11.2057196857322,8.46160163815966,11.6711962744758
20,26,3,1,8,1,"trapezoid",2,9.13234070450976,6.2349265827429,10.4702720124164
20,27,3,1,8,1,"trapezoid",2,11.7339455857221,3.97906935858892,6.81118334412809
20,28,3,1,8,1,"trapezoid",2,9.67328884323651,7.77122565263671,10.7110869589652
20,29,3,1,8,1,"trapezoid",2,9.57994224996671,4.93753003314112,8.98860177512842
20,30,3,1,8,1,"trapezoid",2,9.45579622005522,6.89299715822213,10.2719258582574
20,31,3,1,8,1,"trapezoid",2,11.068612279989,7.7376289370917,11.2245246855575
20,32,3,1,8,1,"trapezoid",2,11.9022846143788,9.43369148373731,11.8866439477834
20,33,3,1,8,1,"trapezoid",2,11.7584843599815,9.86630141026377,11.7837931735491
20,34,3,1,8,1,"trapezoid",2,10.8709675619461,9.44435356737788,12.1835193329565
20,35,3,1,8,1,"trapezoid",2,11.666866613865,8.88831686924808,11.3367149196616
20,36,3,1,8,1,"trapezoid",2,11.7908960590615,9.32916174117642,11.5862057836065
20,37,3,1,8,1,"trapezoid",2,9.92712879531829,9.2383813899287,11.9690669931982
20,38,3,1,8,1,"trapezoid",2,11.9269108036788,9.51019784564564,12.1284019603041
20,39,3,1,8,1,"trapezoid",2,9.99976857306736,9.98238812933322,12.4379096428004
20,40,3,1,8,1,"trapezoid",2,8.51646770416685,5.82149310132039,9.30431060714042
20,41,3,1,8,1,"trapezoid",2,9.94125887960389,3.76113874651824,8.3984486776785
20,42,3,1,8,1,"trapezoid",2,9.56856130514407,8.27537014959007,11.8526595487277
20,43,3,1,8,1,"trapezoid",2,10.3178467754973,5.97949909062615,10.0845197328012
20,44,3,1,8,1,"trapezoid",2,9.31680713805442,5.42600892440093,9.34813545495498
20,45,3,1,8,1,"trapezoid",2,10.4432693779591,7.88883168341005,10.6468326789002
20,46,3,1,8,1,"trapezoid",2,10.5733995849174,8.78249014152008,11.8328540450838
20,47,3,1,8,1,"trapezoid",2,7.82513675819892,5.47069758273866,9.40232091732391
20,48,3,1,8,1,"trapezoid",2,24.8127698561557,9.26880385436825,7.46126399545732
20,49,3,1,8,1,"trapezoid",2,14.6893256676044,5.30256520732858,8.9030134365613
20,50,3,1,8,1,"trapezoid",2,9.53762037078516,8.56667305020283,11.889592283738
20,51,3,1,8,1,"trapezoid",2,8.86534193956871,5.38688735576378,10.6609526281237
20,52,3,1,8,1,"trapezoid",2,11.2026387596668,9.56648311820988,11.9454943880667
20,53,3,1,8,1,"trapezoid",2,14.2749578870754,6.75669813315277,9.69866627533685
20,54,3,1,8,1,"trapezoid",2,9.42687362878971,6.61906044180047,10.323107747455
20,55,3,1,8,1,"trapezoid",2,8.56833868377775,7.02463989377578,10.6394645592576
20,56,3,1,8,1,"trapezoid",2,11.54537118356,10.541172225887,12.2417436931352
20,57,3,1,8,1,"trapezoid",2,18.6180340440251,6.24122326837896,6.27313695780604
20,58,3,1,8,1,"trapezoid",2,10.7910421572578,9.97900191583028,12.0246333239333
20,59,3,1,8,1,"trapezoid",2,11.1272023520913,4.04011929970098,7.48367398615688
20,60,3,1,8,1,"trapezoid",2,9.98052766222131,7.83741063021451,10.6210037340987
20,61,3,1,8,1,"trapezoid",2,10.1698878471047,8.84386731271688,11.7168064235039
20,62,3,1,8,1,"trapezoid",2,16.0753459035305,6.44351712779901,10.075071453515
20,63,3,1,8,1,"trapezoid",2,15.5140398289162,5.33440041633675,8.92127394090758
20,64,3,1,8,1,"trapezoid",2,8.30267171546117,5.07287187744491,9.90310957933532
20,65,3,1,8,1,"trapezoid",2,9.43174775099601,3.77200069754795,8.26000750185572
20,66,3,1,8,1,"trapezoid",2,10.0344956705209,7.30428223958784,11.3010110668886
20,67,3,1,8,1,"trapezoid",2,10.4246385736392,5.55836734295268,9.92491736527279
20,68,3,1,8,1,"trapezoid",2,10.5167898128266,8.4640671615145,11.9140235702188
20,69,3,1,8,1,"trapezoid",2,11.2494248145618,9.38088225637779,12.3528143928618
20,70,3,1,8,1,"trapezoid",2,10.3390743676499,9.4494601134578,12.2100163595082
20,71,3,1,8,1,"trapezoid",2,11.9010136343343,11.1189790961509,12.5162395474832
20,72,3,1,8,1,"trapezoid",2,10.696777925489,9.64135417322152,11.9665721786776
20,73,3,1,8,1,"trapezoid",2,10.1426176377679,4.83005758709688,9.02446000326052
20,74,3,1,8,1,"trapezoid",2,10.0154889818761,7.32749396094172,11.3627375001467
20,75,3,1,8,1,"trapezoid",2,11.1588707699764,9.14678808216254,11.62881236583
20,76,3,1,8,1,"trapezoid",2,12.1116955584665,10.3130082397246,12.3562308955805
20,77,3,1,8,1,"trapezoid",2,11.9003627716754,7.64345430685313,9.99955506381011
20,78,3,1,8,1,"trapezoid",2,11.0135932836831,7.72837329649354,11.2018925455704
20,79,3,1,8,1,"trapezoid",2,13.2935383282703,5.38074232019273,6.46966952322932
20,80,3,1,8,1,"trapezoid",2,11.473861429973,10.2562032914548,12.1899420422517
20,81,3,1,8,1,"trapezoid",2,12.066842902183,10.8749991345468,12.6754480007431
20,82,3,1,8,1,"trapezoid",2,8.42378920292061,7.78289418021268,11.7712184602992
20,83,3,1,8,1,"trapezoid",2,14.8175891166357,5.48534991807879,7.54937266486941
20,84,3,1,8,1,"trapezoid",2,7.36934908128071,5.8408370831266,10.8953667098551
20,85,3,1,8,1,"trapezoid",2,7.62646247581454,4.79794856705322,9.41833961893308
20,86,3,1,8,1,"trapezoid",2,9.92757080952317,9.67194156766019,12.2437359836877
20,87,3,1,8,1,"trapezoid",2,10.2758723232732,5.71943150818912,10.1038865011083
20,88,3,1,8,1,"trapezoid",2,7.73249520497657,3.60652861036034,8.14879561292839
20,89,3,1,8,1,"trapezoid",2,19.2811686917875,8.69239236465084,7.17835820059279
20,90,3,1,8,1,"trapezoid",2,10.1078449224784,8.2759056288922,10.888834245629
20,91,3,1,8,1,"trapezoid",2,12.1289060018469,4.7247327375952,7.96676064840982
20,92,3,1,8,1,"trapezoid",2,9.27508878796355,7.56868654334151,11.1457823470166
20,93,3,1,8,1,"trapezoid",2,6.92573659360448,5.25806398982292,9.9749174921435
20,94,3,1,8,1,"trapezoid",2,8.98632433276057,3.92714662295891,9.37572798702759
20,95,3,1,8,1,"trapezoid",2,14.4886706696635,4.94091418649039,9.09226503255293
20,96,3,1,8,1,"trapezoid",2,11.4988583369565,5.62146310208035,8.7732895846561
20,97,3,1,8,1,"trapezoid",2,16.6998640124467,4.37846527915038,9.20835502799297
20,98,3,1,8,1,"trapezoid",2,11.754742650582,9.89756101049712,12.055914007004
20,99,3,1,8,1,"trapezoid",2,11.8854195523936,8.90424062658395,11.5972349242363
20,100,3,1,8,1,"trapezoid",2,12.2742622563087,11.8330800325063,12.7162440435936
20,1,3,1,10,1,"trapezoid",2,12.4123440313843,9.09371391573391,13.1474657246503
20,2,3,1,10,1,"trapezoid",2,10.9919463216438,6.41255006619381,10.8221109543976
20,3,3,1,10,1,"trapezoid",2,10.8127600543329,10.4345340870086,14.0482816186457
20,4,3,1,10,1,"trapezoid",2,10.7567322809727,10.8291909007596,14.4037668927676
20,5,3,1,10,1,"trapezoid",2,11.1906954397981,10.3192929830645,13.7028364847645
20,6,3,1,10,1,"trapezoid",2,13.1197925555053,10.3977945886407,13.382535339346
20,7,3,1,10,1,"trapezoid",2,19.6583869275077,4.85920531901039,9.46439384770203
20,8,3,1,10,1,"trapezoid",2,12.8920736271322,6.9738745114204,10.9158755097532
20,9,3,1,10,1,"trapezoid",2,14.1528814411889,11.6482493070901,14.4525787357959
20,10,3,1,10,1,"trapezoid",2,12.6662703705872,10.5684000188874,14.0125531792308
20,11,3,1,10,1,"trapezoid",2,14.1353319149384,12.1920891392507,14.5454023176891
20,12,3,1,10,1,"trapezoid",2,11.4227685722717,10.6340187774868,13.8060879309776
20,13,3,1,10,1,"trapezoid",2,13.0213465459721,10.9529707936588,14.3140094209192
20,14,3,1,10,1,"trapezoid",2,9.92770266723479,4.90340618236451,10.2146028956351
20,15,3,1,10,1,"trapezoid",2,9.37261833878123,7.360921864773,12.2532273353748
20,16,3,1,10,1,"trapezoid",2,13.1227181848319,10.2284353294404,13.8271872747957
20,17,3,1,10,1,"trapezoid",2,9.85732339342455,8.72697949341779,12.6260567699573
20,18,3,1,10,1,"trapezoid",2,17.8714206210477,5.15997782460172,10.2729526064101
20,19,3,1,10,1,"trapezoid",2,11.1300399666425,10.1127646321765,13.3023501798745
20,20,3,1,10,1,"trapezoid",2,12.6168588249365,5.30936629169406,10.0908346984704
20,21,3,1,10,1,"trapezoid",2,14.2306395544062,10.2801351343978,13.2736183118563
20,22,3,1,10,1,"trapezoid",2,12.5010841817277,5.09809873597569,10.9582107592915
20,23,3,1,10,1,"trapezoid",2,14.566243204723,12.7380350323336,14.3694169001307
20,24,3,1,10,1,"trapezoid",2,12.7031249891095,12.2100107384281,14.7805366243103
20,25,3,1,10,1,"trapezoid",2,12.7729123343555,9.76248622433712,13.4275368565629
20,26,3,1,10,1,"trapezoid",2,10.7932693901554,10.4198820776543,14.2441100555041
20,27,3,1,10,1,"trapezoid",2,15.5398133388158,6.98251880612759,7.59025845697741
20,28,3,1,10,1,"trapezoid",2,11.213127109356,8.59629222185153,12.7402960575954
20,29,3,1,10,1,"trapezoid",2,11.2539956441364,10.6367651623943,13.707633148477
20,30,3,1,10,1,"trapezoid",2,9.81793810916153,7.48526595353173,12.119991029516
20,31,3,1,10,1,"trapezoid",2,12.5376798251385,8.69812489238509,13.0627267690478
20,32,3,1,10,1,"trapezoid",2,11.7617844879747,12.4253092000277,14.8771421622174
20,33,3,1,10,1,"trapezoid",2,12.4556644799161,10.3488235911576,13.5811733204473
20,34,3,1,10,1,"trapezoid",2,11.5774197797217,9.39918687447208,13.2473958862898
20,35,3,1,10,1,"trapezoid",2,13.6347928528777,10.3848888624242,13.3143847014536
20,36,3,1,10,1,"trapezoid",2,9.61871175992119,7.90334692875377,12.2138168223814
20,37,3,1,10,1,"trapezoid",2,14.1657492275042,12.0831116961542,14.0031914015962
20,38,3,1,10,1,"trapezoid",2,13.1453846395496,10.1595149670038,13.7982180516952
20,39,3,1,10,1,"trapezoid",2,11.3610677627105,11.7243657832369,14.2653128999212
20,40,3,1,10,1,"trapezoid",2,12.5478384975015,11.1114996929119,14.4661800470113
20,41,3,1,10,1,"trapezoid",2,9.8591702507393,6.71128689862275,11.6482628954818
20,42,3,1,10,1,"trapezoid",2,14.4600702764666,9.23732020306042,13.8997890652075
20,43,3,1,10,1,"trapezoid",2,12.2383326169727,10.1152145757361,14.0182922579455
20,44,3,1,10,1,"trapezoid",2,9.68218659956288,5.09379000326433,8.51186779993878
20,45,3,1,10,1,"trapezoid",2,11.2058402772177,9.99906841306607,13.4711714911407
20,46,3,1,10,1,"trapezoid",2,8.72445947050345,7.80011709625762,12.1453247406835
20,47,3,1,10,1,"trapezoid",2,10.7715373056758,9.56419006312215,13.5210003061277
20,48,3,1,10,1,"trapezoid",2,30.5682190941528,9.43774730873388,8.10647395916739
20,49,3,1,10,1,"trapezoid",2,12.4523145636447,11.6929405172586,14.4704302946094
20,50,3,1,10,1,"trapezoid",2,12.7900129382729,10.4115652356105,14.0115524010729
20,51,3,1,10,1,"trapezoid",2,13.0629436332419,9.8392229666101,13.858906785183
20,52,3,1,10,1,"trapezoid",2,17.8230772611086,11.101242898048,13.8112590215514
20,53,3,1,10,1,"trapezoid",2,11.8186669323329,6.57411461351463,11.100587615143
20,54,3,1,10,1,"trapezoid",2,7.25191076252323,6.41179275110438,11.9210295134402
20,55,3,1,10,1,"trapezoid",2,8.8460367927175,7.08345261726489,11.5239538360244
20,56,3,1,10,1,"trapezoid",2,11.0544783691408,11.9855986399077,14.2877091497973
20,57,3,1,10,1,"trapezoid",2,11.0168478958265,6.02271671716426,11.2179716833947
20,58,3,1,10,1,"trapezoid",2,11.0755378648127,8.56592499224824,12.8761691843516
20,59,3,1,10,1,"trapezoid",2,13.5994029223413,4.35957165224797,10.3439116668586
20,60,3,1,10,1,"trapezoid",2,12.3697090342202,10.7284559750821,13.9988573922903
20,61,3,1,10,1,"trapezoid",2,13.5622922286492,10.8185736091813,13.9879737476382
20,62,3,1,10,1,"trapezoid",2,16.1462100189815,11.7542376920678,13.3490209762212
20,63,3,1,10,1,"trapezoid",2,14.2592749909206,6.05391521422159,10.8909228585565
20,64,3,1,10,1,"trapezoid",2,18.8054529879337,8.01003775633709,12.0935269169244
20,65,3,1,10,1,"trapezoid",2,8.77096612237276,7.00651739869491,12.1401067389856
20,66,3,1,10,1,"trapezoid",2,11.5286245985703,10.0703630992003,14.0948608799105
20,67,3,1,10,1,"trapezoid",2,10.3045605724147,7.08372768881621,12.3675491007259
20,68,3,1,10,1,"trapezoid",2,13.3732474091161,11.7180087701099,14.3012064562802
20,69,3,1,10,1,"trapezoid",2,13.5232546978016,11.1895997913227,14.5067947674535
20,70,3,1,10,1,"trapezoid",2,10.2171062130269,9.48901759445166,13.6398283605345
20,71,3,1,10,1,"trapezoid",2,13.2371839612712,10.9563126154882,14.2098893421725
20,72,3,1,10,1,"trapezoid",2,11.0306307397408,8.76636441777287,12.9948015869396
20,73,3,1,10,1,"trapezoid",2,13.6217246248182,9.83904264767928,13.1512318863916
20,74,3,1,10,1,"trapezoid",2,7.19788077403219,6.8819653514848,12.4254126413643
20,75,3,1,10,1,"trapezoid",2,11.9442913525526,10.3291496525737,13.6262402549973
20,76,3,1,10,1,"trapezoid",2,14.4884798144932,13.5207428401161,15.0879524564244
20,77,3,1,10,1,"trapezoid",2,8.97569251258379,9.94201281401372,13.8120843328786
20,78,3,1,10,1,"trapezoid",2,9.74954299740363,8.14049285936229,12.2382889818977
20,79,3,1,10,1,"trapezoid",2,11.8963698669452,9.17606166127858,12.628744662595
20,80,3,1,10,1,"trapezoid",2,12.0396725798344,11.6068979780764,14.0671266846193
20,81,3,1,10,1,"trapezoid",2,9.92986861345944,8.41240584798696,13.3121015080624
20,82,3,1,10,1,"trapezoid",2,12.1159349490493,9.78803220637353,13.5630955379658
20,83,3,1,10,1,"trapezoid",2,12.848735361007,5.05975088178314,9.69382180169696
20,84,3,1,10,1,"trapezoid",2,10.5183336472039,8.79027485374027,13.0150243744596
20,85,3,1,10,1,"trapezoid",2,9.88790154575732,5.64680853579952,10.6841366733837
20,86,3,1,10,1,"trapezoid",2,10.7773307473389,11.9816485485505,14.4492005777285
20,87,3,1,10,1,"trapezoid",2,11.8883415687681,4.68084681077797,10.0130147774304
20,88,3,1,10,1,"trapezoid",2,14.831109703203,6.68934645564144,10.9802567167173
20,89,3,1,10,1,"trapezoid",2,13.52574603454,6.98797219600695,9.67707717483428
20,90,3,1,10,1,"trapezoid",2,13.6743211379667,12.3000018079294,14.4211851564706
20,91,3,1,10,1,"trapezoid",2,20.7031128151115,10.4985918693923,13.2467611930079
20,92,3,1,10,1,"trapezoid",2,13.4759764477758,8.55487287414602,12.8033013134452
20,93,3,1,10,1,"trapezoid",2,12.3742814286543,8.39038003846314,12.3008820877954
20,94,3,1,10,1,"trapezoid",2,10.4403353205666,5.16244473196299,10.6954720764409
20,95,3,1,10,1,"trapezoid",2,8.8440809077819,5.95077278765687,11.1654458361535
20,96,3,1,10,1,"trapezoid",2,14.8962409118487,5.92581353352162,11.8309399024485
20,97,3,1,10,1,"trapezoid",2,14.0144201911854,5.53789241283767,9.19355823076275
20,98,3,1,10,1,"trapezoid",2,8.42198643676875,9.89919336464221,13.7735449284184
20,99,3,1,10,1,"trapezoid",2,18.3561910897548,11.6316482931521,14.4985549789323
20,100,3,1,10,1,"trapezoid",2,14.1964421339946,14.0732769968942,15.0290789817515
30,1,3,1,6,1,"trapezoid",2,7.78872979217437,5.36808612669262,9.21263429264824
30,2,3,1,6,1,"trapezoid",2,16.7800413058541,6.23621912974247,9.1571370345802
30,3,3,1,6,1,"trapezoid",2,8.31574912669638,6.20615776144767,9.5801355989055
30,4,3,1,6,1,"trapezoid",2,11.0942958705238,6.89586017989802,9.48295968124528
30,5,3,1,6,1,"trapezoid",2,7.87772342909047,3.8499844093288,8.37021437831292
30,6,3,1,6,1,"trapezoid",2,8.56952370038084,5.39956148647629,9.43676323950882
30,7,3,1,6,1,"trapezoid",2,17.505229887501,3.87526912634709,6.75976102894337
30,8,3,1,6,1,"trapezoid",2,11.1897998789724,6.88533363033027,9.43400145754324
30,9,3,1,6,1,"trapezoid",2,9.93457049434791,4.55789304336334,8.4792775715262
30,10,3,1,6,1,"trapezoid",2,10.5508727394428,6.7004706205176,9.44638548224009
30,11,3,1,6,1,"trapezoid",2,7.6507211379984,4.94515815749926,8.98371233498371
30,12,3,1,6,1,"trapezoid",2,8.93965736193279,6.38855058452686,9.85872021488207
30,13,3,1,6,1,"trapezoid",2,9.21611805583814,4.51740963869619,7.7161056812938
30,14,3,1,6,1,"trapezoid",2,11.5296218122871,3.72753489623479,7.73975126784708
30,15,3,1,6,1,"trapezoid",2,7.0386286377744,5.03747392091188,9.07583283044718
30,16,3,1,6,1,"trapezoid",2,8.28655904704308,6.83006966562912,9.80430941970247
30,17,3,1,6,1,"trapezoid",2,10.7942618122727,3.6204036329546,7.53461564057817
30,18,3,1,6,1,"trapezoid",2,15.774643848565,3.19924954000604,6.17262841272425
30,19,3,1,6,1,"trapezoid",2,8.45107399979385,5.84512111764304,9.46218704676022
30,20,3,1,6,1,"trapezoid",2,13.3880990817238,4.40747403243106,6.63261277900015
30,21,3,1,6,1,"trapezoid",2,12.6621499839554,4.25417751449742,8.31641536222761
30,22,3,1,6,1,"trapezoid",2,11.5437939195432,4.35047291745947,7.704076083952
30,23,3,1,6,1,"trapezoid",2,10.7801493742461,6.02901655320419,9.2473284476316
30,24,3,1,6,1,"trapezoid",2,9.25938610329105,6.11920805378528,9.23727933973049
30,25,3,1,6,1,"trapezoid",2,10.198796156455,5.4429637884314,9.36949363368149
30,26,3,1,6,1,"trapezoid",2,13.9964062196488,4.20913287521557,8.20153841629932
30,27,3,1,6,1,"trapezoid",2,18.4668025629472,4.51632082221833,7.79626932030173
30,28,3,1,6,1,"trapezoid",2,8.69087704417621,4.90907580936505,8.21089804167494
30,29,3,1,6,1,"trapezoid",2,9.38130323812224,3.86190889095628,8.02129796791639
30,30,3,1,6,1,"trapezoid",2,13.8490140939077,5.35664259435681,8.46280645069874
30,31,3,1,6,1,"trapezoid",2,10.330699608228,6.51659393005578,9.53153711380829
30,32,3,1,6,1,"trapezoid",2,9.13951681641586,9.00654500262399,10.7403910441459
30,33,3,1,6,1,"trapezoid",2,10.8077516743488,7.75499118131993,10.1701835764049
30,34,3,1,6,1,"trapezoid",2,8.90521528242433,5.76190143438894,9.43281617027625
30,35,3,1,6,1,"trapezoid",2,14.5208537962492,7.15854074774013,9.54406172608702
30,36,3,1,6,1,"trapezoid",2,13.0435802609814,5.85636807907633,9.03621343753837
30,37,3,1,6,1,"trapezoid",2,9.98220766692251,5.4373515592148,8.75321679915958
30,38,3,1,6,1,"trapezoid",2,7.66873729857099,5.85361572896866,9.6460246567936
30,39,3,1,6,1,"trapezoid",2,11.905089109464,6.73284479140713,10.1203253883602
30,40,3,1,6,1,"trapezoid",2,8.53571127425183,4.23773636272716,8.5634643971739
30,41,3,1,6,1,"trapezoid",2,13.1727161774629,2.84523425286004,7.63511514001432
